Video ID,PhraseEmoji
titan-clip_1197_000456,"[{""phrase"": ""people walking on narrow street"", ""emoji"": ""🚶""}, {""phrase"": ""person carrying handbag on street"", ""emoji"": ""👜""}, {""phrase"": ""pedestrians holding umbrellas"", ""emoji"": ""☂️""}, {""phrase"": ""people carrying backpacks and bicycles"", ""emoji"": ""🚴""}, {""phrase"": ""commuters walking on city street"", ""emoji"": ""🚶""}]"
2020-0206-101736-016249,"[{""phrase"": ""vehicles navigating city intersection"", ""emoji"": 🚗}, {""phrase"": ""cars and trucks turning left"", ""emoji"": ⬅️}, {""phrase"": ""buses proceeding straight on city street"", ""emoji"": 🚌}, {""phrase"": ""pedestrians and vehicles in city scene"", ""emoji"": 👥}, {""phrase"": ""city street lined with buildings"", ""emoji"": 🏙️}]"
2020-0206-101736-027793,"[{""phrase"": ""cars driving on city street"", ""emoji"": 🚗}, {""phrase"": ""pedestrians on city sidewalk"", ""emoji"": 👥}, {""phrase"": ""traffic light in urban area"", ""emoji"": ⚠️}, {""phrase"": ""cars moving in urban traffic"", ""emoji"": 🚗}, {""phrase"": ""city street with buildings and cars"", ""emoji"": 🏙️}]"
titan-clip_925_000558,"[{""phrase"": ""car and van parked on city street"", ""emoji"": ""🚗""}, {""phrase"": ""people walking on city sidewalk"", ""emoji"": ""🚶""}, {""phrase"": ""trees lining city street"", ""emoji"": ""🌳""}, {""phrase"": ""buildings and storefronts in city background"", ""emoji"": ""🏢""}, {""phrase"": ""pedestrians walking near parked vehicles"", ""emoji"": ""🚗""}]"
titan-clip_451_000534,"[{""phrase"": ""pedestrians walking along sidewalk"", ""emoji"": '🚶'}, {""phrase"": ""people carrying backpacks on city street"", ""emoji"": '🎒'}, {""phrase"": ""trees lining city street"", ""emoji"": '🌳'}, {""phrase"": ""individuals walking amidst urban development"", ""emoji"": '🏙️'}, {""phrase"": ""commuters walking on city sidewalk"", ""emoji"": '👥'}]"
2020-0220-151845-037665,"[{""phrase"": ""white truck moving on city street"", ""emoji"": '🚚'}, {""phrase"": ""green taxi driving behind truck"", ""emoji"": '🚕'}, {""phrase"": ""trees lining urban street"", ""emoji"": '🌳'}, {""phrase"": ""vehicles and pedestrians on city road"", ""emoji"": '🚗'}, {""phrase"": ""truck and taxi on city street"", ""emoji"": '🚚'}]"
2020-0210-101957-005078,"[{""phrase"": ""van driving on city street"", ""emoji"": 🚐}, {""phrase"": ""truck moving in opposite direction"", ""emoji"": 🚚}, {""phrase"": ""pedestrians walking on city sidewalk"", ""emoji"": 👥}, {""phrase"": ""trees lining city street"", ""emoji"": 🌳}, {""phrase"": ""vehicles and pedestrians on city street"", ""emoji"": 🚗}]"
2020-0228-102841-019080,"[{""phrase"": ""motorcycle riding down city street"", ""emoji"": ""🛵""}, {""phrase"": ""truck driving through urban intersection"", ""emoji"": ""🚚""}, {""phrase"": ""person wearing helmet riding motorcycle"", ""emoji"": ""🛡️""}, {""phrase"": ""large truck and motorcycle on city road"", ""emoji"": ""🚗""}, {""phrase"": ""pedestrians walking on city sidewalk"", ""emoji"": ""🚶""}]"
titan-clip_569_000504,"[{""phrase"": ""pedestrians walking along sidewalk"", ""emoji"": '🚶‍♀️'}, {""phrase"": ""people carrying handbags on sidewalk"", ""emoji"": '👜'}, {""phrase"": ""bicycle parked on city sidewalk"", ""emoji"": '🚴'}, {""phrase"": ""trees lining urban street"", ""emoji"": '🌳'}, {""phrase"": ""buildings with balconies in city"", ""emoji"": '🏢'}]"
2020-0203-114632-005546,"[{""phrase"": ""bus driving down city street"", ""emoji"": 🚌}, {""phrase"": ""truck driving behind large bus"", ""emoji"": 🚚}, {""phrase"": ""people walking on sidewalk with handbags"", ""emoji"": 👜}, {""phrase"": ""city street with lane dividers and traffic cones"", ""emoji"": 🚧}, {""phrase"": ""pedestrians navigating urban sidewalk"", ""emoji"": 🚶}]"
2020-0214-102601-085683,"[{""phrase"": ""car driving down residential street"", ""emoji"": '🚗'}, {""phrase"": ""bicycle riding alongside car"", ""emoji"": '🚴'}, {""phrase"": ""trees lining residential street"", ""emoji"": '🌳'}, {""phrase"": ""row of buildings with signs"", ""emoji"": '🏢'}, {""phrase"": ""bicycle and car in motion"", ""emoji"": '🚴'}]"
2020-0207-151349-071291,"[{""phrase"": ""black car and white van parked on street"", ""emoji"": 🚗}, {""phrase"": ""vehicles parked near urban bridge"", ""emoji"": 🌉}, {""phrase"": ""car and van parked on city street"", ""emoji"": 🚐}, {""phrase"": ""parked car and van on city road"", ""emoji"": 🛣️}, {""phrase"": ""stationary vehicles in urban environment"", ""emoji"": 🏙️}]"
2020-0205-152530-032098,"[{""phrase"": ""cars and truck moving on city street"", ""emoji"": '🚚'}, {""phrase"": ""vehicles navigating urban roads"", ""emoji"": '🚗'}, {""phrase"": ""trees standing near modern buildings"", ""emoji"": '🌳'}, {""phrase"": ""cars driving on road with white lines"", ""emoji"": '🚗'}, {""phrase"": ""urban and natural elements blending together"", ""emoji"": '🌿'}]"
2020-0226-140503-043157,"[{""phrase"": ""cars stopping at red traffic light"", ""emoji"": 🚦}, {""phrase"": ""motorcycle navigating busy city street"", ""emoji"": 🛵}, {""phrase"": ""pedestrians crossing at crosswalk"", ""emoji"": 🚶}, {""phrase"": ""truck driving through urban intersection"", ""emoji"": 🚚}, {""phrase"": ""people waiting to cross city street"", ""emoji"": 👥}]"
2020-0207-151349-070889,"[{""phrase"": ""car and van parked on city street"", ""emoji"": '🚗'}, {""phrase"": ""city street with bridge and buildings"", ""emoji"": '🌆'}, {""phrase"": ""black car and white van on road"", ""emoji"": '🚗'}, {""phrase"": ""vehicles parked on urban street"", ""emoji"": '🚚'}, {""phrase"": ""city street with parked vehicles and bridge"", ""emoji"": '🌉'}]"
2020-0225-145150-030539,"[{""phrase"": ""truck driving down city street"", ""emoji"": '🚚'}, {""phrase"": ""truck moving on urban street"", ""emoji"": '🚚'}, {""phrase"": ""blue truck transporting goods"", ""emoji"": '🚚'}, {""phrase"": ""truck providing service on city street"", ""emoji"": '🚚'}, {""phrase"": ""truck driving past buildings"", ""emoji"": '🏢'}]"
2020-0207-101955-022712,"[{""phrase"": ""truck and van turning right"", ""emoji"": '🚚'}, {""phrase"": ""vehicles and pedestrians at intersection"", ""emoji"": '🚦'}, {""phrase"": ""blue truck turning at city intersection"", ""emoji"": '🚚'}, {""phrase"": ""white van navigating urban street"", ""emoji"": '🚐'}, {""phrase"": ""city street with vehicles and pedestrians"", ""emoji"": '🏙️'}]"
2020-0220-102630-045485,"[{""phrase"": ""large white truck parked on city street"", ""emoji"": ""🚚""}, {""phrase"": ""Japanese characters on truck on city street"", ""emoji"": ""🇯🇵""}, {""phrase"": ""truck parked in front of building"", ""emoji"": ""🏢""}, {""phrase"": ""city street lined with cars and trucks"", ""emoji"": ""🚗""}, {""phrase"": ""truck with Japanese writing in urban environment"", ""emoji"": ""🏙️""}]"
2020-0210-155354-032185,"[{""phrase"": ""Toyota car moving right on city street"", ""emoji"": 🚗}, {""phrase"": ""van moving left on city street"", ""emoji"": 🚚}, {""phrase"": ""vehicles and trees on urban road"", ""emoji"": 🌳}, {""phrase"": ""cars and vans on city road"", ""emoji"": 🚗}, {""phrase"": ""city street with vehicles and buildings"", ""emoji"": 🏙️}]"
2020-0227-153144-002045,"[{""phrase"": ""silver sedan moving along city street"", ""emoji"": 🚗}, {""phrase"": ""pedestrians walking on urban sidewalks"", ""emoji"": 👣}, {""phrase"": ""cars and truck in busy traffic"", ""emoji"": 🚚}, {""phrase"": ""modern buildings in city setting"", ""emoji"": 🏙️}, {""phrase"": ""vehicles driving on city street"", ""emoji"": 🛣️}]"
titan-clip_8_000054,"[{""phrase"": ""people carrying backpacks walking on sidewalk"", ""emoji"": '🎒'}, {""phrase"": ""bicycles parked near potted plants"", ""emoji"": '🚴'}, {""phrase"": ""pedestrians crossing at traffic light"", ""emoji"": '🚦'}, {""phrase"": ""people walking with handbags on city street"", ""emoji"": '👜'}, {""phrase"": ""commuters walking on city sidewalk"", ""emoji"": '🚶'}]"
2020-0207-101955-063912,"[{""phrase"": ""cars and trucks driving on city street"", ""emoji"": 🚗}, {""phrase"": ""white car making a turn on street"", ""emoji"": ⬅️}, {""phrase"": ""vehicles navigating through city traffic"", ""emoji"": 🚚}, {""phrase"": ""truck and van moving on urban street"", ""emoji"": 🚛}, {""phrase"": ""cars driving past traffic lights and buildings"", ""emoji"": 🏙️}]"
2020-0221-115122-025678,"[{""phrase"": ""cars and trucks moving in one direction"", ""emoji"": 🚗}, {""phrase"": ""large overpass arching above city street"", ""emoji"": 🌉}, {""phrase"": ""white truck with Japanese characters on side"", ""emoji"": 🚚}, {""phrase"": ""trees and buildings lining city street"", ""emoji"": 🌳}, {""phrase"": ""vehicles moving on urban city street"", ""emoji"": 🚌}]"
2020-0213-143552-038139,"[{""phrase"": ""truck driving down city street"", ""emoji"": ""🚚""}, {""phrase"": ""truck passing under bridge"", ""emoji"": ""🌉""}, {""phrase"": ""white truck with logo on side"", ""emoji"": ""🚚""}, {""phrase"": ""trees lining urban street"", ""emoji"": ""🌳""}, {""phrase"": ""truck transporting cargo in city"", ""emoji"": ""📦""}]"
2020-0131-103016-078186,"[{""phrase"": ""cars driving on urban road"", ""emoji"": '🚗'}, {""phrase"": ""pedestrians walking on city sidewalk"", ""emoji"": '🚶‍♂️'}, {""phrase"": ""blue sign with white Chinese characters"", ""emoji"": '🔵'}, {""phrase"": ""people commuting in Asian city"", ""emoji"": '🗺️'}, {""phrase"": ""cars following traffic flow"", ""emoji"": '🚗'}]"
2020-0127-132751-059752,"[{""phrase"": ""vehicles driving on multi-lane road"", ""emoji"": 🚗}, {""phrase"": ""cars and trucks turning at intersection"", ""emoji"": ⛔️}, {""phrase"": ""bus moving on city street"", ""emoji"": 🚌}, {""phrase"": ""vehicles in motion on urban road"", ""emoji"": 🚚}, {""phrase"": ""cars and buildings on sunny day"", ""emoji"": ☀️}]"
2020-0226-101332-019827,"[{""phrase"": ""cars driving on city street"", ""emoji"": '🚗'}, {""phrase"": ""vehicles moving in urban traffic"", ""emoji"": '🚚'}, {""phrase"": ""cars passing traffic lights"", ""emoji"": '🚦'}, {""phrase"": ""diverse cars on city road"", ""emoji"": '🚗'}, {""phrase"": ""traffic flowing through crosswalk"", ""emoji"": '🚶'}]"
titan-clip_655_000462,"[{""phrase"": ""pedestrians walking on sidewalk"", ""emoji"": '🚶‍♀️'}, {""phrase"": ""people crossing city street"", ""emoji"": '🚶‍♂️'}, {""phrase"": ""trees lining city street"", ""emoji"": '🌳'}, {""phrase"": ""people carrying handbags walking"", ""emoji"": '👜'}, {""phrase"": ""commuters walking on city sidewalk"", ""emoji"": '👜'}]"
2020-0131-135401-000907,"[{""phrase"": ""truck driving down one way street"", ""emoji"": '🚚'}, {""phrase"": ""pedestrians walking on city sidewalk"", ""emoji"": '🚶‍♀️'}, {""phrase"": ""truck passing by row of buildings"", ""emoji"": '🏢'}, {""phrase"": ""large truck on urban street"", ""emoji"": '🚛'}, {""phrase"": ""people walking on city street sidewalk"", ""emoji"": '👥'}]"
titan-clip_414_000456,"[{""phrase"": ""pedestrians walking along city sidewalk"", ""emoji"": '🚶'}, {""phrase"": ""people carrying bags in urban setting"", ""emoji"": '🛍️'}, {""phrase"": ""cars and bicycle on city street"", ""emoji"": '🚗'}, {""phrase"": ""individuals walking in front of shops"", ""emoji"": '🏙️'}, {""phrase"": ""bicycle on street with modern buildings"", ""emoji"": '🚴'}]"
2020-0228-102841-036558,"[{""phrase"": ""cars waiting at traffic light"", ""emoji"": 🚗}, {""phrase"": ""urban street with buildings and trees"", ""emoji"": 🌳}, {""phrase"": ""cars stationary on city street"", ""emoji"": 🚗}, {""phrase"": ""cars stopped at sign on street"", ""emoji"": 🚫}, {""phrase"": ""city street with vehicles and buildings"", ""emoji"": 🏙️}]"
2020-0203-154554-075302,"[{""phrase"": ""cars moving on one-way street"", ""emoji"": 🚗}, {""phrase"": ""traffic lights displaying red signal"", ""emoji"": ⚠️}, {""phrase"": ""pedestrians crossing empty street"", ""emoji"": 🚶}, {""phrase"": ""trees interspersed among city buildings"", ""emoji"": 🌳}, {""phrase"": ""vehicles stopping at red traffic lights"", ""emoji"": 🛑}]"
2020-0228-102841-005660,"[{""phrase"": ""pedestrians crossing zebra crossing"", ""emoji"": '🚶‍♂️'}, {""phrase"": ""cars and truck on city street"", ""emoji"": '🚚'}, {""phrase"": ""people carrying backpacks on sidewalk"", ""emoji"": '🎒'}, {""phrase"": ""construction site in city background"", ""emoji"": '🏗️'}, {""phrase"": ""vehicles and pedestrians in city street"", ""emoji"": '🚗'}]"
titan-clip_151_000348,"[{""phrase"": ""cars moving down city street"", ""emoji"": '🚗'}, {""phrase"": ""bicycle parked on city street"", ""emoji"": '🚴'}, {""phrase"": ""large truck on city street"", ""emoji"": '🚚'}, {""phrase"": ""trees lining city street"", ""emoji"": '🌳'}, {""phrase"": ""vehicles moving in same direction"", ""emoji"": '➡️'}]"
2020-0131-103016-059999,"[{""phrase"": ""cars and truck moving on city street"", ""emoji"": '🚚'}, {""phrase"": ""cars driving along urban road"", ""emoji"": '🚗'}, {""phrase"": ""white truck driving in city"", ""emoji"": '🚚'}, {""phrase"": ""traffic lights regulating city traffic"", ""emoji"": '🔴'}, {""phrase"": ""vehicles moving on city road"", ""emoji"": '🚗'}]"
2020-0217-144444-005219,"[{""phrase"": ""yellow taxi cab driving on right side"", ""emoji"": '🚕'}, {""phrase"": ""taxi cab picking up passengers"", ""emoji"": '👥'}, {""phrase"": ""taxi cab in motion on city street"", ""emoji"": '🚗'}, {""phrase"": ""taxi cab driving on bustling city street"", ""emoji"": '🏙️'}, {""phrase"": ""yellow taxi cab on city road"", ""emoji"": '🚗'}]"
2020-0210-142719-001573,"[{""phrase"": ""pedestrians and cyclists navigating street"", ""emoji"": '🚴'}, {""phrase"": ""cars and trucks moving on one-way street"", ""emoji"": '🚚'}, {""phrase"": ""people carrying handbags walking on sidewalk"", ""emoji"": '👜'}, {""phrase"": ""cyclists riding on busy city street"", ""emoji"": '🚴'}, {""phrase"": ""vehicles moving on street with tall buildings"", ""emoji"": '🏙️'}]"
2020-0203-154554-054570,"[{""phrase"": ""vehicles moving on city street"", ""emoji"": '🚗'}, {""phrase"": ""cars and trucks passing under bridge"", ""emoji"": '🌉'}, {""phrase"": ""vehicles driving on urban road"", ""emoji"": '🚚'}, {""phrase"": ""cars and trucks on city road with buildings"", ""emoji"": '🏙️'}, {""phrase"": ""vehicles passing bridge with Chinese sign"", ""emoji"": '🏮'}]"
2020-0206-101736-089523,"[{""phrase"": ""white truck parked on city street"", ""emoji"": ""🚚""}, {""phrase"": ""van parked near city buildings"", ""emoji"": ""🚐""}, {""phrase"": ""cars and bus in city traffic"", ""emoji"": ""🚌""}, {""phrase"": ""people walking on urban sidewalk"", ""emoji"": ""🚶""}, {""phrase"": ""trees surrounding city street scene"", ""emoji"": ""🌳""}]"
2020-0228-102841-011472,"[{""phrase"": ""truck driving on city street"", ""emoji"": '🚚'}, {""phrase"": ""car moving in opposite direction"", ""emoji"": '🚗'}, {""phrase"": ""people walking on sidewalk"", ""emoji"": '🚶'}, {""phrase"": ""trees lining city street"", ""emoji"": '🌳'}, {""phrase"": ""vehicles and pedestrians in urban setting"", ""emoji"": '🏙️'}]"
2020-0210-155354-024378,"[{""phrase"": ""cars and truck driving down street"", ""emoji"": 🚚}, {""phrase"": ""vehicles moving past traffic lights"", ""emoji"": 🚦}, {""phrase"": ""cars driving past urban buildings"", ""emoji"": 🏙️}, {""phrase"": ""truck driving on city road"", ""emoji"": 🚚}, {""phrase"": ""cars moving along city street"", ""emoji"": 🚗}]"
2020-0214-145407-061383,"[{""phrase"": ""van driving on city street"", ""emoji"": '🚚'}, {""phrase"": ""bus navigating around traffic"", ""emoji"": '🚌'}, {""phrase"": ""drivers maneuvering vehicles on road"", ""emoji"": '🚗'}, {""phrase"": ""vehicles moving on urban street"", ""emoji"": '🚐'}, {""phrase"": ""traffic light on city street corner"", ""emoji"": '⚠️'}]"
